HUC_8,P_emitted (kg/year),P_emittedManure  (kg/year),P_emittedFertilizer  (kg/year),P_uptake  (kg/year),P_balance  (kg/year),P_TES (dimensionless metric),P Saturation
3080101,2867587.54539537,1848952.12554762,1018635.41984775,226201.430081531,2641386.11531384,-0.921117864232339,Saturated
3080102,2061495.76224533,1434873.49136983,626622.270875503,1212435.01549142,849060.746753905,-0.411866355635449,Saturated
3080103,986970.937400953,411795.491291887,575175.446109065,73156.8819524791,913814.055448474,-0.925877369656773,Saturated
3080201,112721.338776442,25782.5024237388,86938.8363527032,113017.682562493,-296.343786050478,0.002628994556552,Not saturated
3080202,49624.169043473,23439.5787018388,26184.5903416342,219784.494429887,-170160.325386414,3.42898085078959,Not saturated
3080203,713026.144630072,402171.390781457,310854.753848615,175793.218153199,537232.926476873,-0.753454737281194,Saturated
3090101,4229104.98878079,3312123.41416092,916981.574619873,6070155.78053901,-1841050.79175822,0.43532870350636,Not saturated
3090102,1183543.8746865,1018622.04263538,164921.832051121,2563717.02482889,-1380173.15014239,1.16613602559345,Not saturated
3090103,1743623.92557032,1346452.35189593,397171.573674396,892653.340138079,850970.585432243,-0.488047091435671,Saturated
3090201,191785.468137406,13299.6995331272,178485.768604279,3125177.68161385,-2933392.21347645,15.2951745612696,Not saturated
3090202,6038969.05578851,357720.906239228,5681248.14954929,16471.7303824998,6022497.32540601,-0.997272426761864,Saturated
3090203,84.8805009909492,0,84.8805009909492,16603005.3517025,-16602920.4712015,195603.46931708,Not saturated
3090204,1233595.04487966,172958.533982796,1060636.51089686,145753.361136469,1087841.68374319,-0.881846671043747,Saturated
3090205,2270460.70900961,924187.143034086,1346273.56597553,913720.130622048,1356740.57838756,-0.597561795720033,Saturated
3090206,2106037.42511914,576762.156296979,1529275.26882216,491137.493562931,1614899.93155621,-0.766795457808568,Saturated
3100101,5008309.9505027,3565925.82467409,1442384.1258286,799631.025447516,4208678.92505518,-0.8403391496632,Saturated
3100102,844380.51874614,469725.503516212,374655.015229929,8362575.13483604,-7518194.6160899,8.90379923408704,Not saturated
3100103,38680.9606087724,23639.5210987682,15041.4395100042,540466.178863299,-501785.218254526,12.9724083982735,Not saturated
3100201,178383.956165321,132635.901038468,45748.0551268539,1407123.76162298,-1228739.80545766,6.88817442931299,Not saturated
3100202,567455.754597332,259544.97800491,307910.776592422,26524218.7041215,-25956762.9495242,45.7423556625013,Not saturated
3100203,627604.819201039,244590.227085718,383014.592115321,809985.737413035,-182380.918211996,0.290598339324693,Not saturated
3100204,791766.318754529,355299.466199768,436466.852554762,1886225.34831914,-1094459.02956461,1.38230056475025,Not saturated
3100205,1003675.01090808,609425.188541504,394249.822366573,477256.513585507,526418.49732257,-0.524490987223336,Saturated
3100206,336137.30682415,117057.85465986,219079.45216429,2220.81065958872,333916.496164561,-0.993393144365405,Saturated
3100207,555732.589930673,413356.820112929,142375.769817744,9143520.09389991,-8587787.50396924,15.4530931954891,Not saturated
3100208,2434659.80020162,1978418.25420238,456241.545999238,933387.187902596,1501272.61229902,-0.616625210706933,Saturated
3110101,654465.320900457,478300.374686792,176164.946213665,240307.039742901,414158.281157556,-0.632819292224269,Saturated
3110102,182942.115344,125790.857727924,57151.2576160756,16602174.4072013,-16419232.2918573,89.7509699228248,Not saturated
3110103,530584.363531169,282501.901381922,248082.462149247,94106.8107030276,436477.552828141,-0.822635537020496,Saturated
3110201,562891.315006014,371122.105961473,191769.209044541,26417902.9649924,-25855011.6499864,45.932511233914,Not saturated
3110202,1316895.70857812,701808.857345328,615086.851232793,6062796.62613309,-4745900.91755497,3.60385479779505,Not saturated
3110203,1379288.81608593,722895.793206854,656393.022879078,800010.561083305,579278.255002627,-0.419983290117925,Saturated
3110204,831833.472296235,364489.123277879,467344.349018356,818.723270035946,831014.749026199,-0.999015760609181,Saturated
3110205,2548435.57470298,1900482.83400831,647952.740694664,13666095.0320225,-11117659.4573195,4.36254287441238,Not saturated
3110206,1577120.0182137,1250984.75154492,326135.266668785,9134352.17839698,-7557232.16018328,4.7917926809038,Not saturated
3120001,225942.057899105,133153.131699501,92788.926199604,148134.399032393,77807.6588667128,-0.344369966309937,Saturated
3120002,1068864.37635458,603340.622442393,465523.753912185,10324419.2864899,-9255554.91013532,8.65924163522215,Not saturated
3120003,284627.661807986,98204.6055739125,186423.056234074,537603.495113323,-252975.833305336,0.888795669747648,Not saturated
3130001,2857503.62029967,2820502.16803441,37001.4522652627,54462.0313199611,2803041.58897971,-0.980940695601201,Saturated
3130002,1546761.55968965,1416811.92887087,129949.63081877,62816.3722848445,1483945.1874048,-0.959388457845146,Saturated
3130003,753417.791202488,313956.364011037,439461.427191451,4331342.66064199,-3577924.8694395,4.74892537874501,Not saturated
3130004,1952346.70648295,362705.849358229,1589640.85712473,3178968.95145382,-1226622.24497087,0.628280950764406,Not saturated
3130005,1410149.2098976,1292597.62018765,117551.589709955,1384285.98455321,25863.2253443885,-0.0183407721416,Saturated
3130006,1395405.48173049,957749.37566392,437656.106066567,3891680.89029469,-2496275.40856421,1.78892475430761,Not saturated
3130007,593323.714122382,380012.604273444,213311.109848939,744923.840521795,-151600.126399413,0.255509973377102,Not saturated
3130008,1575764.31914898,928954.447092305,646809.872056678,14515.9699344837,1561248.3492145,-0.990787981579426,Saturated
3130009,704345.514053584,307010.202634251,397335.311419333,160058.017599302,544287.496454281,-0.772756389576259,Saturated
3130010,734825.72085815,260963.836939236,473861.883918914,1299300.08047759,-564474.359619438,0.768174471302159,Not saturated
3130011,169216.041969578,64651.4391667403,104564.602802838,5438986.16879578,-5269770.1268262,31.1422608961248,Not saturated
3130012,1065913.58903244,409762.684665016,656150.904367421,996964.015131936,68949.5739005009,-0.064685894438299,Saturated
3130013,1242.33206887598,198.697952116631,1043.63411675935,545644.239596209,-544401.907527333,438.209655184937,Not saturated
3130014,226.230657826475,1.3837301638917,224.846927662584,9101647.8639762,-9101421.63331837,40230.7172721895,Not saturated
3140101,90479.9932699794,36614.85987586,53865.1333941194,4540635.43095703,-4450155.43768705,49.1838612808958,Not saturated
3140102,99231.1002169495,65617.023374207,33614.0768427425,492309.809137476,-393078.708920527,3.96124509414021,Not saturated
3140103,1037648.73424403,664823.314146174,372825.420097855,3652803.16293096,-2615154.42868693,2.5202694730719,Not saturated
3140104,466328.742641018,93653.8153900192,372674.927250998,53475.3136261532,412853.429014865,-0.88532700488651,Saturated
3140105,65753.8044912319,11069.1917351248,54684.6127561072,346809.459566578,-281055.655075346,4.2743633961564,Not saturated
3140106,776536.929680115,253051.216377224,523485.71330289,21597.5550298386,754939.374650276,-0.972187343313169,Saturated
3140107,148901.90439444,52047.311262692,96854.5931317484,4490628.52662766,-4341726.62223322,29.1583014998385,Not saturated
3140201,3226702.1153532,1743332.53583181,1483369.57952139,15476.6586278596,3211225.45672534,-0.995203567582449,Saturated
3140202,2236622.18275095,1502059.49782788,734562.684923063,193.357571143355,2236428.8251798,-0.999913549292038,Saturated
3140203,1137685.65931708,780866.86683367,356818.792483414,13255625.2936095,-12117939.6342924,10.6513952558446,Not saturated
3140301,665455.446813608,437668.783677035,227786.663136573,525898.602580066,139556.844233542,-0.209716285142425,Saturated
3140302,426814.67364478,322540.044698711,104274.628946069,459804.3526768,-32989.6790320206,0.077292748045201,Not saturated
3140303,633865.460322601,423614.123333091,210251.33698951,8440315.49267833,-7806450.03235572,12.3156261399425,Not saturated
3140304,576724.599202794,112082.547309192,464642.051893602,19043370.7725498,-18466646.173347,32.0198691002142,Not saturated
3140305,840838.129673831,169363.222086543,671474.907587288,8688222.52109008,-7847384.39141625,9.33281224349368,Not saturated
3150101,1205014.80951397,1064743.75878296,140271.050731007,20469.0991215584,1184545.71039241,-0.983013404515904,Saturated
3150102,2240382.82503627,2199954.09916686,40428.7258694005,14722.2732591077,2225660.55177716,-0.993428679645913,Saturated
3150103,709002.740300247,670737.06051665,38265.6797835975,572980.908473658,136021.831826589,-0.191849514952491,Saturated
3150104,1919544.67538337,1857661.11666209,61883.5587212799,883325.216382999,1036219.45900037,-0.539825653598513,Saturated
3150105,1806759.22180053,1494033.3300548,312725.891745734,266.253610294984,1806492.96819024,-0.999852634702465,Saturated
3150106,3058124.14018849,2460228.47815385,597895.66203464,15320017.3900149,-12261893.2498265,4.00961265394239,Not saturated
3150107,813978.663274306,470119.778310959,343858.884963347,146436.817954074,667541.845320232,-0.820097473605735,Saturated
3150108,2207351.4361875,2103517.14491881,103834.291268683,19580702.270627,-17373350.8344395,7.87067729660957,Not saturated
3150109,757195.412936902,663394.021913191,93801.3910237107,8432.27280091588,748763.140135986,-0.988863808923234,Saturated
3150110,801760.203080852,459155.828046568,342604.375034284,13707665.6484755,-12905905.4453946,16.0969643988343,Not saturated
3150201,1674805.73598914,1039652.97825651,635152.75773263,0,1674805.73598914,-1,Saturated
3150202,464725.016439311,288550.302063793,176174.714375518,9047.53127748569,455677.485161825,-0.980531430507427,Saturated
3150203,988030.626700392,583752.223160027,404278.403540366,8999843.90451205,-8011813.27781166,8.10887138647488,Not saturated
3150204,848129.125264141,173932.393498317,674196.731765824,1041268.05453241,-193138.929268274,0.227723495768551,Not saturated
3160101,944291.229376799,653193.807159037,291097.422217763,233959.854370718,710331.375006081,-0.752237607326795,Saturated
3160102,505183.244037637,344709.86483195,160473.379205687,17973377.9111648,-17468194.6671272,34.5779375569031,Not saturated
3160103,498637.728190568,323951.513800732,174686.214389835,2642.46076455949,495995.267426008,-0.994700640133773,Saturated
3160104,876254.989516654,630875.384965985,245379.604550669,4272229.23160877,-3395974.24209211,3.87555481306343,Not saturated
3160105,388446.737923741,271001.806326873,117444.931596868,5486003.10091576,-5097556.36299202,13.1229223090883,Not saturated
3160106,1338203.60767907,1152353.22575488,185850.381924189,20389762.1396637,-19051558.5319847,14.2366665451059,Not saturated
3160107,384330.391013707,260616.620830809,123713.770182898,349372.80013043,34957.5908832768,-0.090957134019699,Saturated
3160108,902007.653697405,752265.059286897,149742.594410508,41233.6104402812,860774.043257124,-0.954286850814113,Saturated
3160109,3944164.81523871,3545728.01706969,398436.798169018,694690.965567706,3249473.84967101,-0.823868677372788,Saturated
3160110,2152917.49487342,1943142.25955916,209775.235314254,4334493.28811452,-2181575.7932411,1.01331137790274,Not saturated
3160111,2469220.58599646,2177452.76831445,291767.817682003,99504698.048478,-97035477.4624815,39.2980189833152,Not saturated
3160112,316694.453656502,204256.331105369,112438.122551133,38827.5413338578,277866.912322644,-0.877397469751802,Saturated
3160113,675503.09946803,563947.980052405,111555.119415625,3417698.94649666,-2742195.84702863,4.05948669841508,Not saturated
3160201,577987.552724672,481738.681535851,96248.8711888211,3740034.9978756,-3162047.44515093,5.47078813418183,Not saturated
3160202,214934.690015799,179221.44377943,35713.2462363695,31773.9810608173,183160.708954982,-0.852169135384885,Saturated
3160203,337090.048305593,207585.058547826,129504.989757767,56864.2379999928,280225.8103056,-0.831308464056341,Saturated
3160204,232927.159886319,98041.6648443026,134885.495042016,11104712.0513849,-10871784.8914985,46.6746123414915,Not saturated
3160205,486961.016218706,176187.63637127,310773.379847436,956743.726965521,-469782.710746815,0.964723448284871,Not saturated
3170001,969082.471339641,934293.538637748,34788.9327018929,3494520.55829024,-2525438.0869506,2.60600945909122,Not saturated
3170002,897343.713522613,842345.255549984,54998.4579726288,50473078.0620055,-49575734.3484829,55.2472075096714,Not saturated
3170003,418617.117033153,374703.894148877,43913.2228842758,4334288.36454963,-3915671.24751647,9.35382498276191,Not saturated
3170004,4097276.12876879,3937080.81632226,160195.312446531,0,4097276.12876879,-1,Saturated
3170005,1448218.17668785,1374969.90693226,73248.2697555882,34631.0524135609,1413587.12427429,-0.976087130398568,Saturated
3170006,226126.113968969,115503.695569868,110622.4183991,3822.36195715536,222303.752011813,-0.983096326691043,Saturated
3170007,460183.369252059,382853.925171125,77329.4440809348,974026.282157256,-513842.912905196,1.11660469986204,Not saturated
3170008,774108.421442996,415556.916766877,358551.504676119,385451.103370391,388657.318072605,-0.502070908036523,Saturated
3170009,362362.486329068,246553.991957812,115808.494371256,130517.840130001,231844.646199068,-0.639814150045667,Saturated
3180001,4656993.45888442,4517350.61928676,139642.839597658,775530.470820599,3881462.98806382,-0.833469710089226,Saturated
3180002,3107169.44792174,2827583.95167689,279585.496244855,12212334.6026008,-9105165.15467909,2.93037290282613,Not saturated
3180003,1231397.43129747,1101124.06671016,130273.364587302,3429204.77897965,-2197807.34768219,1.78480748117727,Not saturated
3180004,967539.897839384,702932.334016875,264607.563822509,20426003.1376338,-19458463.2397944,20.111277357396,Not saturated
3180005,1454142.96512156,1228216.36648337,225926.598638197,2204505.73798072,-750362.772859158,0.516017194221636,Not saturated
4010101,19762.8171919394,652.392707519557,19110.4244844199,4838884.16068677,-4819121.34349483,243.84789358171,Not saturated
4010102,15041.7777695048,1558.52505589099,13483.2527136138,639752.863391489,-624711.085621984,41.5317321658949,Not saturated
4010201,209202.664439282,67051.3769060722,142151.28753321,163411.06146693,45791.6029723529,-0.218886327739115,Saturated
4010202,35158.3188737295,7381.51794804874,27776.8009256808,1316966.35768513,-1281808.0388114,36.4581720592214,Not saturated
4010301,182965.035189704,136109.245979097,46855.7892106069,90343.2763694569,92621.7588202469,-0.506226551560596,Saturated
4010302,94825.2505801322,61532.2311641859,33293.0194159463,1280048.64390025,-1185223.39332011,12.4990272745817,Not saturated
4020101,7520.93468094647,4677.79768407214,2843.13699687432,106494.827549825,-98973.8928688781,13.1597862589631,Not saturated
4020102,55624.3839985817,46607.7465445156,9016.63745406603,2792655.11657631,-2737030.73257773,49.2055917895203,Not saturated
4020103,28272.7057993952,22296.0547476222,5976.65105177301,120951.446685223,-92678.740885828,3.27802869465046,Not saturated
4020104,33237.9338753239,24254.4693725709,8983.46450275304,322360.114555204,-289122.18067988,8.69856055928093,Not saturated
4020105,18490.188967258,14569.6458216346,3920.5431456234,1360818.81447912,-1342328.62551186,72.5968040612684,Not saturated
4020201,36362.4792105153,27837.1348987911,8525.3443117242,3178.58437315345,33183.8948373619,-0.912586148079962,Saturated
4020202,12272.3184560531,9455.96639741543,2816.35205863763,5988976.88544334,-5976704.56698728,487.006965178564,Not saturated
